response_id,research_id,respondent_id,object,original_response,cleaned_response,translated_response,combined_response,final_response,originality_rater01,utility_rater01
31666,CES201911,2350,brick,cadeau,cadeau,gift,use brick as gift,use brick as gift,4,5
31824,CES201911,2356,brick,gebruiken als canvas,canvas,canvas,use brick as canvas,use brick as canvas,4,3
31659,CES201911,2350,brick,canvas,canvas,canvas,use brick as canvas,use brick as canvas,4,3
25855,CES201911,2101,brick,canvas,canvas,canvas,use brick as canvas,use brick as canvas,4,3
24565,CES201911,2046,brick,canvas,canvas,canvas,use brick as canvas,use brick as canvas,4,3
31036,CES201911,2328,brick,caravan,caravan,caravan,use brick as caravan,use brick as caravan,5,1
29864,CES201911,2286,brick,cement,cement,cement,use brick as cement,use brick as cement,2,1
28270,CES201911,2203,brick,cement,cement,cement,use brick as cement,use brick as cement,2,1
27705,CES201911,2171,brick,sement,cement,cement,use brick as cement,use brick as cement,2,1
25327,CES201911,2078,brick,cement,cement,cement,use brick as cement,use brick as cement,0,0
29746.1,CES201911,2278,brick,huis,huis,house,use brick as house,use brick as house,1,1
29746.1,CES201911,2278,brick, christendom,christendom,Christianity,use brick as Christianity,use brick as Christianity,0,0
31507,CES201911,2346,brick,constructie,constructie,construction,use brick as construction,use brick as construction,1,4
24836.1,CES201911,2062,brick,constructie bouwen,constructie bouwen,building construction,use brick as building construction,use brick as building construction,1,4
30519,CES201911,2313,brick,construction,construction,construction,use brick as construction,use brick as construction,0,0
24821,CES201911,2059,brick,construeren,construeren,construct,use brick as construct,use brick as construct,1,4
29974,CES201911,2289,brick,gebruiken als contragewicht,contragewicht,counterweight,use brick as counterweight,use brick as counterweight,2,5
25651,CES201911,2093,brick,cooking,cooking,cooking,use brick as cooking,use brick as cooking,0,0
25662,CES201911,2093,brick,could be what a house is built of too,could be what a house built too,could be what house built too,use brick as could be what house built too,use brick as could be what house built too,0,0
25667,CES201911,2093,brick,cozy,cozy,cozy,use brick as cozy,use brick as cozy,0,0
23798,CES201911,2001,brick,crunchy granola maken,crunchy granola maken,make crunchy granola,use brick as make crunchy granola,use brick to make crunchy granola,2,5
26160,CES201911,2113,brick,crushing herbs,crushing herbs,crushing herbs,use brick as crushing herbs,use brick as crushing herbs,0,0
29869,CES201911,2286,brick,dak,dak,roof,use brick as roof,use brick as roof,2,4
29283,CES201911,2258,brick,dak,dak,roof,use brick as roof,use brick as roof,2,4
28268,CES201911,2203,brick,dak,dak,roof,use brick as roof,use brick as roof,2,4
24907,CES201911,2065,brick,dak,dak,roof,use brick as roof,use brick as roof,2,4
28187,CES201911,2198,brick,dakdrager,dakdrager,roof rack,use brick as roof rack,use brick as roof rack,1,5
29870,CES201911,2286,brick,dakgoot,dakgoot,gutter,use brick as gutter,use brick as gutter,2,3
31599,CES201911,2348,brick,dakpan,dakpan,roof tile,use brick as roof tile,use brick as roof tile,2,3
28465,CES201911,2215,brick,dam,dam,dam,use brick as dam,use brick as dam,2,4
31344,CES201911,2339,brick,dam bouwen ,dam bouwen,build dam,use brick as build dam,use brick as build dam,1,5
28500,CES201911,2217,brick,dam bouwen,dam bouwen,build dam,use brick as build dam,use brick as build dam,1,5
27660,CES201911,2168,brick,dam van bouwen,dam bouwen,build dam,use brick as build dam,use brick as build dam,1,5
24413,CES201911,2034,brick,mee dansen,dansen,dancing,use brick as dancing,use brick as dancing,4,3
32597,CES201911,2380,brick,decoratie,decoratie,decoration,use brick as decoration,use brick as decoration,3,3
32379,CES201911,2373,brick,decoratie,decoratie,decoration,use brick as decoration,use brick as decoration,3,3
31504,CES201911,2346,brick,decoratie,decoratie,decoration,use brick as decoration,use brick as decoration,3,3
31345,CES201911,2339,brick,decoratie,decoratie,decoration,use brick as decoration,use brick as decoration,3,3
30891,CES201911,2323,brick,decoratie,decoratie,decoration,use brick as decoration,use brick as decoration,3,3
29792,CES201911,2281,brick,als decoratie gebruiken ,decoratie,decoration,use brick as decoration,use brick as decoration,3,3
29746.4,CES201911,2278,brick, decoratie,decoratie,decoration,use brick as decoration,use brick as decoration,3,3
29566,CES201911,2271,brick,decoratie,decoratie,decoration,use brick as decoration,use brick as decoration,3,3
29442,CES201911,2263,brick,decoratie,decoratie,decoration,use brick as decoration,use brick as decoration,3,3
28870,CES201911,2240,brick,decoratie,decoratie,decoration,use brick as decoration,use brick as decoration,3,3
28517,CES201911,2221,brick,decoratie,decoratie,decoration,use brick as decoration,use brick as decoration,3,3
28245,CES201911,2201,brick,decoratie,decoratie,decoration,use brick as decoration,use brick as decoration,3,3
28007,CES201911,2187,brick,decoratie,decoratie,decoration,use brick as decoration,use brick as decoration,3,3
26947,CES201911,2146,brick,decoratie,decoratie,decoration,use brick as decoration,use brick as decoration,3,3
26842,CES201911,2140,brick,decoratie,decoratie,decoration,use brick as decoration,use brick as decoration,3,3
25864,CES201911,2101,brick,dekoratie,decoratie,decoration,use brick as decoration,use brick as decoration,3,3
25620,CES201911,2087,brick,decoratie,decoratie,decoration,use brick as decoration,use brick as decoration,3,3
24898,CES201911,2065,brick,decoratie,decoratie,decoration,use brick as decoration,use brick as decoration,3,3
24385,CES201911,2035,brick,decoratie,decoratie,decoration,use brick as decoration,use brick as decoration,3,3
24006,CES201911,2015,brick,decoratie,decoratie,decoration,use brick as decoration,use brick as decoration,3,3
28233,CES201911,2200,brick,als decoratie in je huis,decoratie huis,decoration house,use brick as decoration house,use brick as decoration house,3,3
24499,CES201911,2043,brick,decoratie in huis om iets op te zetten,decoratie huis zetten,put decoration house,use brick as put decoration house,use brick as put decoration house,2,3
32210,CES201911,2367,brick,dekking zoeken,dekking zoeken,take cover,use brick as take cover,use brick to take cover,2,3
28403,CES201911,2209,brick,om deksels dicht te houden,deksels dicht houden,keep lids closed,use brick as keep lids closed,use brick as keep lids closed,2,5
30031,CES201911,2293,brick,deur inrammen,deur inrammen,smash door,use brick as smash door,use brick as smash door,2,5
28317,CES201911,2205,brick,Deur open houden,deur open houden,keep door open,use brick as keep door open,use brick as keep door open,2,5
26621,CES201911,2132,brick,om een deur open te houden,deur open houden,keep door open,use brick as keep door open,use brick as keep door open,2,5
25215,CES201911,2071,brick,om deur open te houden,deur open houden,keep door open,use brick as keep door open,use brick as keep door open,2,5
27857,CES201911,2178,brick,de deur mee openen,deur openen,open door,use brick as open door,use brick as open door,2,5
29961,CES201911,2291,brick,deur mee openhouden ,deur openhouden,keep door open,use brick as keep door open,use brick as keep door open,2,5
27403,CES201911,2162,brick,een deur openhouden,deur openhouden,keep door open,use brick as keep door open,use brick as keep door open,2,5
30377,CES201911,2310,brick,deur openhouder,deur openhouder,door opener,use brick as door opener,use brick as door opener,2,5
28034,CES201911,2189,brick,deuropenhouder,deur openhouder,door opener,use brick as door opener,use brick as door opener,2,5
28402,CES201911,2209,brick,deur ophouder,deur ophouder,door retainer,use brick as door retainer,use brick as door retainer,2,5
30040,CES201911,2292,brick,deur stoppen,deur stoppen,stop door,use brick as stop door,use brick as stop door,2,5
24445,CES201911,2037,brick,als deur stopper,deur stopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
30954,CES201911,2324,brick,deur tegenhouden,deur tegenhouden,stop door,use brick as stop door,use brick as stop door,2,5
24659,CES201911,2049,brick,deurdichthouder,deurdichthouder,door seal holder,use brick as door seal holder,use brick as door seal holder,2,5
29747.2,CES201911,2278,brick, deurhouder,deurhouder,door holder,use brick as door holder,use brick as door holder,2,5
28477,CES201911,2215,brick,deurhouder,deurhouder,door holder,use brick as door holder,use brick as door holder,2,5
31414,CES201911,2342,brick,gebruiken als deurhouder dat de deur blijft staan,deurhouder deur blijft staan,door holder door remains in place,use brick as door holder door remains in place,use brick as door holder door remains in place,2,5
24658,CES201911,2049,brick,deuropenhouder,deuropenhouder,door open holder,use brick as door open holder,use brick as door open holder,2,5
32593,CES201911,2380,brick,\deurstop,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
32059,CES201911,2360,brick,deurstop,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
31822,CES201911,2356,brick,deurstopper,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
31232,CES201911,2330,brick,als deurstop,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
31088,CES201911,2329,brick,als deurstop,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
31054,CES201911,2328,brick,deurstopper,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
30808,CES201911,2321,brick,deurstopper,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
30062,CES201911,2294,brick,deurstop,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
29375,CES201911,2261,brick,deurstopper,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
29148,CES201911,2250,brick,deurstop,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
28352,CES201911,2207,brick,als deurstop,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
28055.6,CES201911,2191,brick, deurstop,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
27871,CES201911,2182,brick,deurstop,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
26443,CES201911,2127,brick,deurstop,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
24900,CES201911,2065,brick,deurstopper,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
24829,CES201911,2061,brick,deurstopper,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
29954,CES201911,2288,brick,dichtbouwen,dichtbouwen,close up,use brick as close up,use brick as close up,2,5
23866,CES201911,2004,brick,iets dichten,dichten,close,use brick as close,use brick as close,2,5
28316,CES201911,2205,brick,Dichtmaken van een gat,dichtmaken gat,close hole,use brick as close hole,use brick as close hole,2,5
28124,CES201911,2194,brick,als dienblad,dienblad,tray,use brick as tray,use brick as tray,3,4
28060,CES201911,2192,brick,dieren in te sluiten,dieren sluiten,close animals,use brick as close animals,use brick as close animals,2,4
30988,CES201911,2325,brick,dijk,dijk,dike,use brick as dike,use brick as dike,2,5
30736,CES201911,2318,brick,dijk,dijk,dike,use brick as dike,use brick as dike,2,5
31237,CES201911,2330,brick,om een dijk mee te dichten,dijk dichten,close dike,use brick as close dike,use brick as close dike,2,5
30403,CES201911,2305,brick,dijken,dijken,dikes,use brick as dikes,use brick as dikes,2,5
28598,CES201911,2222,brick,om dingen naar de boden te laten zinken als ze eraan vast zitten,dingen boden laten zinken eraan vast zitten,letting things sink stuck to them,use brick as letting things sink stuck to them,use brick as letting things sink stuck to them,2,5
32437,CES201911,2374,brick,dingen kapot maken,dingen kapot,things break,use brick as things break,use brick as things break,2,5
31283,CES201911,2331,brick,dingen mee kapot maken,dingen kapot,things break,use brick as things break,use brick as things break,2,5
30964,CES201911,2327,brick,gebruiken om dingen kapot te maken,dingen kapot,things break,use brick as things break,use brick as things break,2,5
29447,CES201911,2263,brick,dingen kapot maken,dingen kapot,things break,use brick as things break,use brick as things break,2,5
29402,CES201911,2262,brick,dingen kapot maken,dingen kapot,things break,use brick as things break,use brick as things break,2,5
28353,CES201911,2207,brick,om dingen mee kapot te maken,dingen kapot,things break,use brick as things break,use brick as things break,2,5
27847,CES201911,2178,brick,dingen kapot mee maken,dingen kapot,things break,use brick as things break,use brick as things break,2,5
29949,CES201911,2288,brick,andere dingen kapot gooien,dingen kapot gooien,breaking things,use brick as breaking things,use brick as breaking things,2,5
29941,CES201911,2288,brick,dingen meten,dingen meten,measure things,use brick as measure things,use brick as measure things,3,5
23818,CES201911,2002,brick,dingen platslaan,dingen platslaan,smash things down,use brick as smash things down,use brick as smash things down,2,5
27657,CES201911,2168,brick,dingen mee slijpen,dingen slijpen,grind things,use brick as grind things,use brick as grind things,3,5
28443,CES201911,2213,brick, iets om dingen mee vast te houden,dingen vast houden,hold things,use brick as hold things,use brick as hold things,2,5
30305,CES201911,2307,brick,om dingen mee te vernielen,dingen vernielen,destroy things,use brick as destroy things,use brick as destroy things,2,5
28154,CES201911,2196,brick,dingen verpletteren,dingen verpletteren,crush things,use brick as crush things,use brick as crush things,2,5
23819,CES201911,2002,brick,Dingen verpulveren,dingen verpulveren,pulverize things,use brick as pulverize things,use brick as pulverize things,2,5
23805,CES201911,2001,brick,discuswerpen,discuswerpen,discus throw,use brick as discus throw,use brick as discus throw,2,2
29343,CES201911,2259,brick,dobbelstenen maken van kleinere blokjes ervan,dobbelstenen kleinere blokjes ervan,dice smaller cubes of it,use brick as dice smaller cubes of it,use brick as dice smaller cubes of it,4,4
32289,CES201911,2370,brick,doelpaal,doelpaal,goalpost,use brick as goalpost,use brick as goalpost,2,3
31597,CES201911,2348,brick,doelpaal,doelpaal,goalpost,use brick as goalpost,use brick as goalpost,2,3
